a"antecedents"aconsequentsa"antecedent support"aconsequent supportasupportaconfidencealifta"leverage"aconviction
44afrozenset({'DAGING AYAM FILLET DADA KG'})afrozenset({'DAGING AYAM FILLET PAHA KG'})a0.07884108867427568a0.07251975417032484a0.019841966637401228a0.25167037861915365a3.4703699908863923a0.014124430268221973a1.2394006856473931
45afrozenset({'DAGING AYAM FILLET PAHA KG'})afrozenset({'DAGING AYAM FILLET DADA KG'})a0.07251975417032484a0.07884108867427568a0.019841966637401228a0.2736077481840194a3.470369990886393a0.014124430268221973a1.2681287679250806
10afrozenset({'JABMILK SUSU RASA COKLAT 1L'})afrozenset({'JABMILK SUSU RASA STROBERI 1L'})a0.041264266900790166a0.03037752414398595a0.01527655838454785a0.37021276595744684a12.187061862009594a0.014023052120485215a1.5396032555821844
11afrozenset({'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L'})a0.03037752414398595a0.041264266900790166a0.01527655838454785a0.5028901734104047a12.187061862009594a0.014023052120485215a1.928619556118178
23afrozenset({'JABMILK SUSU RASA MELON 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L'})a0.030026338893766463a0.041264266900790166a0.015100965759438104a0.5029239766081871a12.187881050143089a0.013861950897272147a1.9287507101172336
22afrozenset({'JABMILK SUSU RASA COKLAT 1L'})afrozenset({'JABMILK SUSU RASA MELON 1L'})a0.041264266900790166a0.030026338893766463a0.015100965759438104a0.36595744680851067a12.187881050143089a0.013861950897272147a1.5298242306037912
6afrozenset({'JABMILK SUSU RASA COKLAT 1L'})afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})a0.041264266900790166a0.03301141352063213a0.014925373134328358a0.3617021276595745a10.956880941602536a0.01356318135604064a1.514948785484343
7afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L'})a0.03301141352063213a0.041264266900790166a0.014925373134328358a0.4521276595744681a10.956880941602536a0.01356318135604064a1.7499254157538975
18afrozenset({'JABMILK SUSU RASA MELON 1L'})afrozenset({'JABMILK SUSU RASA STROBERI 1L'})a0.030026338893766463a0.03037752414398595a0.012115891132572432a0.40350877192982454a13.283135584626306a0.011203765297871537a1.6255435624644938
19afrozenset({'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA MELON 1L'})a0.03037752414398595a0.030026338893766463a0.012115891132572432a0.3988439306358382a13.283135584626306a0.011203765297871537a1.6135138785709464
8afrozenset({'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})a0.03037752414398595a0.03301141352063213a0.011237928007023706a0.36994219653179194a11.206493666215719a0.010235122995773598a1.534761701476428
9afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})afrozenset({'JABMILK SUSU RASA STROBERI 1L'})a0.03301141352063213a0.03037752414398595a0.011237928007023706a0.34042553191489366a11.206493666215719a0.010235122995773598a1.4700727859752472
21afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})afrozenset({'JABMILK SUSU RASA MELON 1L'})a0.03301141352063213a0.030026338893766463a0.010184372256365233a0.3085106382978724a10.274667164364814a0.00919316036663247a1.4027311406767071
20afrozenset({'JABMILK SUSU RASA MELON 1L'})afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})a0.030026338893766463a0.03301141352063213a0.010184372256365233a0.33918128654970764a10.274667164364814a0.00919316036663247a1.4633190113979817
49afrozenset({'JAB FROZEN YOGURT'})afrozenset({'DAGING AYAM FILLET DADA KG'})a0.05390693590869183a0.07884108867427568a0.00948200175592625a0.1758957654723127a2.231016446246817a0.005231920241790582a1.1177699042569067
48afrozenset({'DAGING AYAM FILLET DADA KG'})afrozenset({'JAB FROZEN YOGURT'})a0.07884108867427568a0.05390693590869183a0.00948200175592625a0.12026726057906459a2.231016446246817a0.005231920241790582a1.0754323690556895
64afrozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'})afrozenset({'LAHAP WANITA BERAS PREMIUM 5KG'})a0.08235294117647059a0.05408252853380158a0.009306409130816505a0.11300639658848613a2.089517625231911a0.004852553839797552a1.066430995475113
65afrozenset({'LAHAP WANITA BERAS PREMIUM 5KG'})afrozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'})a0.05408252853380158a0.08235294117647059a0.009306409130816505a0.17207792207792208a2.089517625231911a0.004852553839797552a1.1083737024221452
58afrozenset({'DAGING AYAM SAYAP KG'})afrozenset({'DAGING AYAM PAHA BAWAH KG'})a0.03582089552238806a0.038630377524143986a0.00877963125548727a0.24509803921568626a6.34469696969697a0.0073958565382045a1.273502616786199
59afrozenset({'DAGING AYAM PAHA BAWAH KG'})afrozenset({'DAGING AYAM SAYAP KG'})a0.038630377524143986a0.03582089552238806a0.00877963125548727a0.2272727272727273a6.34469696969697a0.0073958565382045a1.2477611940298508
92afrozenset({'TEMPE BANG JARWO BESAR'})afrozenset({'TEMPE BANG JARWO KECIL'})a0.019841966637401228a0.01597892888498683a0.008604038630377524a0.4336283185840708a27.137508509189924a0.00828698525654021a1.737412203687445
93afrozenset({'TEMPE BANG JARWO KECIL'})afrozenset({'TEMPE BANG JARWO BESAR'})a0.01597892888498683a0.019841966637401228a0.008604038630377524a0.5384615384615384a27.137508509189924a0.00828698525654021a2.123675738952297
17afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA STROBERI 1L'})a0.03301141352063213a0.01527655838454785a0.008252853380158033a0.25a16.364942528735632a0.0077485525941536435a1.3129645888206027
16afrozenset({'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA ORIGINAL 1L'})a0.03037752414398595a0.014925373134328358a0.008252853380158033a0.27167630057803466a18.202312138728324a0.007799457497411974a1.3525230987917556
14afrozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L'})a0.011237928007023706a0.041264266900790166a0.008252853380158033a0.7343749999999999a17.796874999999996a0.0077891285194643415a3.6093580540205528
13afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA ORIGINAL 1L'})afrozenset({'JABMILK SUSU RASA STROBERI 1L'})a0.014925373134328358a0.03037752414398595a0.008252853380158033a0.5529411764705882a18.20231213872832a0.007799457497411974a2.1688923802042415
12afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA ORIGINAL 1L'})a0.01527655838454785a0.03301141352063213a0.008252853380158033a0.5402298850574712a16.36494252873563a0.0077485525941536435a2.1032001755926246
15afrozenset({'JABMILK SUSU RASA COKLAT 1L'})afrozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L'})a0.041264266900790166a0.011237928007023706a0.008252853380158033a0.19999999999999998a17.796874999999996a0.0077891285194643415a1.2359525899912203
62afrozenset({'DAGING AYAM PAHA BAWAH KG'})afrozenset({'DAGING AYAM FILLET PAHA KG'})a0.038630377524143986a0.07251975417032484a0.008077260755048289a0.2090909090909091a2.8832269425489767a0.005275795273490525a1.172676172888095
63afrozenset({'DAGING AYAM FILLET PAHA KG'})afrozenset({'DAGING AYAM PAHA BAWAH KG'})a0.07251975417032484a0.038630377524143986a0.008077260755048289a0.11138014527845037a2.8832269425489767a0.005275795273490525a1.081868267254846
25afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'})afrozenset({'JABMILK SUSU RASA STROBERI 1L'})a0.015100965759438104a0.03037752414398595a0.008077260755048289a0.5348837209302326a17.607877402876735a0.007618530803093453a2.0846883230904303
24afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA MELON 1L'})a0.01527655838454785a0.030026338893766463a0.008077260755048289a0.5287356321839081a17.609060966592725a0.0076185616358634455a2.058236793079081
29afrozenset({'JABMILK SUSU RASA MELON 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA STROBERI 1L'})a0.030026338893766463a0.01527655838454785a0.008077260755048289a0.2690058479532164a17.60906096659273a0.0076185616358634455a1.3471016681299386
28afrozenset({'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'})a0.03037752414398595a0.015100965759438104a0.008077260755048289a0.26589595375722547a17.60787740287673a0.007618530803093453a1.341634117508797
27afrozenset({'JABMILK SUSU RASA COKLAT 1L'})afrozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA STROBERI 1L'})a0.041264266900790166a0.012115891132572432a0.008077260755048289a0.19574468085106386a16.156028368794328a0.007577307389612903a1.2283215110256376
26afrozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA STROBERI 1L'})afrozenset({'JABMILK SUSU RASA COKLAT 1L'})a0.012115891132572432a0.041264266900790166a0.008077260755048289a0.6666666666666667a16.156028368794328a0.007577307389612903a2.87620719929763
47afrozenset({'DAGING AYAM FILLET PAHA KG'})afrozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'})a0.07251975417032484a0.08235294117647059a0.0077260755048287975a0.10653753026634383a1.2936700103770322a0.0017538604555079277a1.0270683883309422
