;antecedents;consequents;antecedent support;consequent support;support;confidence;lift;leverage;conviction
25;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.012115891132572432;0.041264266900790166;0.008077260755048289;0.6666666666666667;16.156028368794328;0.007577307389612903;2.87620719929763
24;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA MELON 1L'});0.01527655838454785;0.030026338893766463;0.008077260755048289;0.5287356321839081;17.609060966592725;0.0076185616358634455;2.058236793079081
29;frozenset({'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.030026338893766463;0.01527655838454785;0.008077260755048289;0.2690058479532164;17.60906096659273;0.0076185616358634455;1.3471016681299386
28;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});0.041264266900790166;0.012115891132572432;0.008077260755048289;0.19574468085106386;16.156028368794328;0.007577307389612903;1.2283215110256376
27;frozenset({'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'});0.03037752414398595;0.015100965759438104;0.008077260755048289;0.26589595375722547;17.60787740287673;0.007618530803093453;1.341634117508797
26;frozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L'});0.015100965759438104;0.03037752414398595;0.008077260755048289;0.5348837209302326;17.607877402876735;0.007618530803093453;2.0846883230904303
47;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});0.07251975417032484;0.08235294117647059;0.0077260755048287975;0.10653753026634383;1.2936700103770322;0.0017538604555079277;1.0270683883309422
46;frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.08235294117647059;0.07251975417032484;0.0077260755048287975;0.09381663113006397;1.2936700103770322;0.0017538604555079277;1.0235017301038063
55;frozenset({'DAGING AYAM SAYAP KG'});frozenset({'DAGING AYAM FILLET DADA KG'});0.03582089552238806;0.07884108867427568;0.0077260755048287975;0.2156862745098039;2.7357089829250185;0.004901917104556236;1.1744776119402986
54;frozenset({'DAGING AYAM FILLET DADA KG'});frozenset({'DAGING AYAM SAYAP KG'});0.07884108867427568;0.03582089552238806;0.0077260755048287975;0.0979955456570156;2.7357089829250185;0.004901917104556236;1.0689294269393772
50;frozenset({'JAB FROZEN YOGURT'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.05390693590869183;0.07251975417032484;0.007550482879719052;0.14006514657980457;1.9314068033220024;0.0036411651395452634;1.078547104051933
77;frozenset({'JAB FROZEN YOGURT'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.05390693590869183;0.041264266900790166;0.007550482879719052;0.14006514657980457;3.3943447224339875;0.005326052688579002;1.1148934472024903
51;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'JAB FROZEN YOGURT'});0.07251975417032484;0.05390693590869183;0.007550482879719052;0.10411622276029056;1.9314068033220024;0.0036411651395452634;1.056044420188406
76;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JAB FROZEN YOGURT'});0.041264266900790166;0.05390693590869183;0.007550482879719052;0.18297872340425533;3.3943447224339875;0.005326052688579002;1.157978489903424
57;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'DAGING AYAM SAYAP KG'});0.07251975417032484;0.03582089552238806;0.007199297629499561;0.09927360774818403;2.7713882163034707;0.004601575092055089;1.0704461563151981
56;frozenset({'DAGING AYAM SAYAP KG'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.03582089552238806;0.07251975417032484;0.007199297629499561;0.20098039215686275;2.7713882163034707;0.004601575092055089;1.1607728230015566
67;frozenset({'GULA PASIR 1KG'});frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});0.039157155399473224;0.08235294117647059;0.00684811237928007;0.1748878923766816;2.1236386931454194;0.0036234054640293337;1.1121483375959078
60;frozenset({'DAGING AYAM FILLET DADA KG'});frozenset({'DAGING AYAM PAHA BAWAH KG'});0.07884108867427568;0.038630377524143986;0.00684811237928007;0.08685968819599109;2.2484814739825874;0.0038024513593782876;1.0528169768089253
61;frozenset({'DAGING AYAM PAHA BAWAH KG'});frozenset({'DAGING AYAM FILLET DADA KG'});0.038630377524143986;0.07884108867427568;0.00684811237928007;0.17727272727272728;2.248481473982588;0.0038024513593782876;1.1196406656997755
66;frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});frozenset({'GULA PASIR 1KG'});0.08235294117647059;0.039157155399473224;0.00684811237928007;0.08315565031982942;2.1236386931454194;0.0036234054640293337;1.0479890560875513
0;frozenset({'DAGING AYAM FILLET DADA KG'});frozenset({'DAGING SAPI GILING 500GR'});0.07884108867427568;0.04319578577699736;0.0064969271290605795;0.0824053452115813;1.9077172397559168;0.003091324352261314;1.0427308062770102
1;frozenset({'DAGING SAPI GILING 500GR'});frozenset({'DAGING AYAM FILLET DADA KG'});0.04319578577699736;0.07884108867427568;0.0064969271290605795;0.15040650406504066;1.9077172397559166;0.003091324352261314;1.0842348908427186
36;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA MELON 1L'});0.014925373134328358;0.030026338893766463;0.0064969271290605795;0.43529411764705883;14.497076023391813;0.006048772817213319;1.7176616915422884
41;frozenset({'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.030026338893766463;0.014925373134328358;0.0064969271290605795;0.21637426900584794;14.497076023391813;0.006048772817213319;1.257072844731566
40;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});0.041264266900790166;0.010184372256365233;0.0064969271290605795;0.1574468085106383;15.45964783565664;0.006076676474056922;1.1747811743421928
39;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'});0.03301141352063213;0.015100965759438104;0.0064969271290605795;0.19680851063829788;13.0328426521524;0.005998422903814861;1.2262319101803023
