;antecedents;consequents;antecedent support;consequent support;support;confidence;lift;leverage;conviction
25;frozenset({'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.07592891760904685;0.027463651050080775;0.01615508885298869;0.2127659574468085;7.747183979974969;0.014069803555163496;1.2353840108282759
26;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.048465266558966075;0.045234248788368334;0.01615508885298869;0.3333333333333333;7.369047619047619;0.013962798927865831;1.4321486268174473
32;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});0.048465266558966075;0.03715670436187399;0.014539579967689823;0.3;8.07391304347826;0.012738770386338902;1.37549042234018
33;frozenset({'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L'});0.061389337641357025;0.024232633279483037;0.014539579967689823;0.2368421052631579;9.773684210526316;0.013051954661356453;1.278591721909643
30;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L'});0.017770597738287562;0.07592891760904685;0.014539579967689823;0.8181818181818181;10.775628626692455;0.013190277716155873;5.082390953150241
31;frozenset({'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});0.07592891760904685;0.017770597738287562;0.014539579967689823;0.19148936170212766;10.775628626692455;0.013190277716155873;1.2148626817447494
28;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA MELON 1L'});0.024232633279483037;0.061389337641357025;0.014539579967689823;0.6;9.773684210526316;0.013051954661356453;2.346526655896607
29;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});0.03715670436187399;0.048465266558966075;0.014539579967689823;0.391304347826087;8.073913043478262;0.012738770386338902;1.56323563351027
14;frozenset({'DAGING AYAM FILLET DADA KG'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.08239095315024232;0.06623586429725363;0.014539579967689823;0.17647058823529413;2.664275466284075;0.009082343975508991;1.133856450496192
15;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'DAGING AYAM FILLET DADA KG'});0.06623586429725363;0.08239095315024232;0.014539579967689823;0.21951219512195125;2.6642754662840753;0.009082343975508991;1.175686591276252
91;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L'});0.07592891760904685;0.017770597738287562;0.012924071082390954;0.1702127659574468;9.578336557059961;0.011574768830857004;1.1837123565718073
90;frozenset({'JABMILK SUSU RASA PLAIN 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.017770597738287562;0.07592891760904685;0.012924071082390954;0.7272727272727273;9.578336557059961;0.011574768830857004;3.388260635433495
59;frozenset({'DAGING AYAM CEKER KG'});frozenset({'DAGING AYAM PAHA BAWAH KG'});0.050080775444264945;0.03877221324717286;0.011308562197092083;0.22580645161290322;5.823924731182796;0.009366819691983264;1.2415858912224018
60;frozenset({'DAGING AYAM PAHA BAWAH KG'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.03877221324717286;0.06623586429725363;0.011308562197092083;0.2916666666666667;4.403455284552846;0.008740451141948163;1.3182552504038774
61;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'DAGING AYAM PAHA BAWAH KG'});0.06623586429725363;0.03877221324717286;0.011308562197092083;0.17073170731707318;4.403455284552846;0.008740451141948163;1.1591276252019387
89;frozenset({'JABMILK SUSU RASA PLAIN 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L'});0.017770597738287562;0.07592891760904685;0.011308562197092083;0.6363636363636362;8.381044487427465;0.009959259945558133;2.5411954765751203
75;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'DAGING AYAM SAYAP KG'});0.06623586429725363;0.0420032310177706;0.011308562197092083;0.17073170731707318;4.064727954971858;0.008526441887352836;1.1552313978903355
88;frozenset({'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L'});0.07592891760904685;0.017770597738287562;0.011308562197092083;0.14893617021276595;8.381044487427465;0.009959259945558133;1.1541195476575121
74;frozenset({'DAGING AYAM SAYAP KG'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.0420032310177706;0.06623586429725363;0.011308562197092083;0.2692307692307692;4.064727954971858;0.008526441887352836;1.2777825014879687
39;frozenset({'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.061389337641357025;0.027463651050080775;0.011308562197092083;0.18421052631578946;6.707430340557275;0.009622586849914265;1.1921413309708688
38;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});0.07592891760904685;0.017770597738287562;0.011308562197092083;0.14893617021276595;8.381044487427465;0.009959259945558133;1.1541195476575121
37;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.048465266558966075;0.035541195476575124;0.011308562197092083;0.2333333333333333;6.565151515151514;0.00958604868449555;1.2579897450305542
36;frozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});0.035541195476575124;0.048465266558966075;0.011308562197092083;0.3181818181818181;6.565151515151514;0.00958604868449555;1.3955842757135162
35;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.017770597738287562;0.07592891760904685;0.011308562197092083;0.6363636363636362;8.381044487427465;0.009959259945558133;2.5411954765751203
34;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA MELON 1L'});0.027463651050080775;0.061389337641357025;0.011308562197092083;0.4117647058823529;6.707430340557275;0.009622586849914265;1.595638126009693
58;frozenset({'DAGING AYAM PAHA BAWAH KG'});frozenset({'DAGING AYAM CEKER KG'});0.03877221324717286;0.050080775444264945;0.011308562197092083;0.2916666666666667;5.823924731182796;0.009366819691983264;1.3410624346669202
169;frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});0.014539579967689823;0.009693053311793215;0.009693053311793215;0.6666666666666666;68.77777777777777;0.009552120388035316;2.97092084006462
101;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA PLAIN 1L'});0.07592891760904685;0.011308562197092083;0.009693053311793215;0.1276595744680851;11.288753799392097;0.008834406424453429;1.1333779896765042
96;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA PLAIN 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.011308562197092083;0.07592891760904685;0.009693053311793215;0.8571428571428572;11.288753799392097;0.008834406424453429;6.468497576736675
97;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L'});0.045234248788368334;0.017770597738287562;0.009693053311793215;0.2142857142857143;12.058441558441558;0.0088892136725815;1.2501101483330885
98;frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L'});0.012924071082390954;0.07592891760904685;0.009693053311793215;0.7499999999999999;9.877659574468083;0.008711742583404887;3.696284329563811
168;frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.009693053311793215;0.014539579967689823;0.009693053311793215;1.0;68.77777777777777;0.009552120388035316;inf
50;frozenset({'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'});0.07592891760904685;0.011308562197092083;0.009693053311793215;0.1276595744680851;11.288753799392097;0.008834406424453429;1.1333779896765042
99;frozenset({'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.07592891760904685;0.012924071082390954;0.009693053311793215;0.1276595744680851;9.877659574468083;0.008711742583404887;1.1315260648567713
47;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});0.027463651050080775;0.03715670436187399;0.009693053311793215;0.35294117647058826;9.498721227621484;0.008672594549027694;1.4880305478043767
55;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});0.01615508885298869;0.014539579967689823;0.009693053311793215;0.6;41.266666666666666;0.009458165105530051;2.463651050080775
40;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA MELON 1L'});0.01615508885298869;0.061389337641357025;0.009693053311793215;0.6;9.773684210526316;0.008701303107570968;2.346526655896607
41;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.014539579967689823;0.07592891760904685;0.009693053311793215;0.6666666666666666;8.78014184397163;0.008589078742356347;2.7722132471728593
42;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});0.029079159935379646;0.048465266558966075;0.009693053311793215;0.3333333333333333;6.877777777777777;0.008283724074214233;1.4273021001615507
44;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.024232633279483037;0.035541195476575124;0.009693053311793215;0.39999999999999997;11.254545454545452;0.008831796555494948;1.6074313408723746
45;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});0.045234248788368334;0.017770597738287562;0.009693053311793215;0.2142857142857143;12.058441558441558;0.0088892136725815;1.2501101483330885
46;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.03715670436187399;0.027463651050080775;0.009693053311793215;0.2608695652173913;9.498721227621484;0.008672594549027694;1.3157844721087144
43;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L'});0.011308562197092083;0.07592891760904685;0.009693053311793215;0.8571428571428572;11.288753799392097;0.008834406424453429;6.468497576736675
48;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.017770597738287562;0.045234248788368334;0.009693053311793215;0.5454545454545454;12.058441558441558;0.0088892136725815;2.1004846526655894
100;frozenset({'JABMILK SUSU RASA PLAIN 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.017770597738287562;0.045234248788368334;0.009693053311793215;0.5454545454545454;12.058441558441558;0.0088892136725815;2.1004846526655894
51;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.048465266558966075;0.029079159935379646;0.009693053311793215;0.19999999999999998;6.877777777777777;0.008283724074214233;1.2136510500807753
52;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});0.07592891760904685;0.014539579967689823;0.009693053311793215;0.1276595744680851;8.78014184397163;0.008589078742356347;1.1296741400370385
53;frozenset({'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.061389337641357025;0.01615508885298869;0.009693053311793215;0.15789473684210525;9.773684210526316;0.008701303107570968;1.1683158319870761
49;frozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA ORIGINAL 1L'});0.035541195476575124;0.024232633279483037;0.009693053311793215;0.2727272727272727;11.254545454545454;0.008831796555494948;1.3416801292407108
54;frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});0.014539579967689823;0.01615508885298869;0.009693053311793215;0.6666666666666666;41.266666666666666;0.009458165105530051;2.951534733441034
103;frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});0.012924071082390954;0.048465266558966075;0.008077544426494346;0.625;12.895833333333334;0.007451175876459243;2.537425955842757
175;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]', 'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});0.008077544426494346;0.009693053311793215;0.008077544426494346;1.0;103.16666666666667;0.007999248357739958;inf
176;frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]', 'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});0.009693053311793215;0.01615508885298869;0.008077544426494346;0.8333333333333334;51.583333333333336;0.00792095228898557;5.903069466882069
177;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]', 'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.01615508885298869;0.009693053311793215;0.008077544426494346;0.5;51.583333333333336;0.00792095228898557;1.9806138933764135
104;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L'});0.027463651050080775;0.017770597738287562;0.008077544426494346;0.29411764705882354;16.550802139037433;0.007589498931258661;1.3914916532040926
179;frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]', 'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});0.014539579967689823;0.008077544426494346;0.008077544426494346;0.5555555555555556;68.77777777777779;0.007960100323362765;2.231825525040388
1;frozenset({'DAGING AYAM CEKER KG'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.050080775444264945;0.06623586429725363;0.008077544426494346;0.16129032258064516;2.4350904799370574;0.004760400980266781;1.1133341617994283
178;frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]', 'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.009693053311793215;0.008077544426494346;0.008077544426494346;0.8333333333333334;103.16666666666667;0.007999248357739958;5.951534733441036
196;frozenset({'DAGING AYAM KULIT KG'});frozenset({'DAGING AYAM CEKER KG'});0.022617124394184167;0.050080775444264945;0.008077544426494346;0.35714285714285715;7.131336405529954;0.006944861298514201;1.4776521270866991
105;frozenset({'JABMILK SUSU RASA PLAIN 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.017770597738287562;0.027463651050080775;0.008077544426494346;0.45454545454545453;16.550802139037433;0.007589498931258661;1.7829833064081855
197;frozenset({'DAGING AYAM CEKER KG'});frozenset({'DAGING AYAM KULIT KG'});0.050080775444264945;0.022617124394184167;0.008077544426494346;0.16129032258064516;7.131336405529954;0.006944861298514201;1.1653411209146265
174;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]', 'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.008077544426494346;0.014539579967689823;0.008077544426494346;1.0;68.77777777777777;0.007960100323362765;inf
170;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});0.01615508885298869;0.009693053311793215;0.008077544426494346;0.5;51.583333333333336;0.00792095228898557;1.9806138933764135
106;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.048465266558966075;0.012924071082390954;0.008077544426494346;0.16666666666666666;12.895833333333332;0.007451175876459243;1.1844911147011308
107;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA PLAIN 1L'});0.07592891760904685;0.008077544426494346;0.008077544426494346;0.10638297872340426;13.170212765957446;0.007464225221251641;1.1100084621893993
108;frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA MELON 1L'});0.012924071082390954;0.061389337641357025;0.008077544426494346;0.625;10.180921052631579;0.007284144263116549;2.502961766289715
109;frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.008077544426494346;0.07592891760904685;0.008077544426494346;1.0;13.170212765957446;0.007464225221251641;inf
110;frozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L'});0.035541195476575124;0.017770597738287562;0.008077544426494346;0.22727272727272727;12.789256198347106;0.007445956138542284;1.271120402926922
111;frozenset({'JABMILK SUSU RASA PLAIN 1L'});frozenset({'JABMILK SUSU RASA MELON 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.017770597738287562;0.035541195476575124;0.008077544426494346;0.45454545454545453;12.789256198347106;0.007445956138542284;1.7681744749596124
112;frozenset({'JABMILK SUSU RASA COKLAT 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA MELON 1L'});0.07592891760904685;0.008077544426494346;0.008077544426494346;0.10638297872340426;13.170212765957446;0.007464225221251641;1.1100084621893993
113;frozenset({'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA PLAIN 1L', 'JABMILK SUSU RASA COKLAT 1L'});0.061389337641357025;0.012924071082390954;0.008077544426494346;0.13157894736842105;10.180921052631577;0.007284144263116549;1.1366328878445195
155;frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});0.014539579967689823;0.01615508885298869;0.008077544426494346;0.5555555555555556;34.38888888888889;0.007842656220231182;2.2136510500807756
156;frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});0.014539579967689823;0.011308562197092083;0.008077544426494346;0.5555555555555556;49.126984126984134;0.007913122682110132;2.224555735056543
171;frozenset({'JAB YOGURT SIRSAK 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});0.009693053311793215;0.01615508885298869;0.008077544426494346;0.8333333333333334;51.583333333333336;0.00792095228898557;5.903069466882069
157;frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.011308562197092083;0.014539579967689823;0.008077544426494346;0.7142857142857143;49.12698412698413;0.007913122682110132;3.4491114701130856
154;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.01615508885298869;0.014539579967689823;0.008077544426494346;0.5;34.388888888888886;0.007842656220231182;1.9709208400646203
0;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'DAGING AYAM CEKER KG'});0.06623586429725363;0.050080775444264945;0.008077544426494346;0.12195121951219513;2.4350904799370574;0.004760400980266781;1.081852450188476
